time_period,rainfall,mean_temperature,max_temperature
2013-08-17,0.0006504088639189831,27.533324813842796,30.745782470703148
2013-08-18,0.00043429434299468994,27.767517344156943,31.036172485351585
2013-08-19,0.0020047008990218274,28.353143310546898,32.54305419921877
2013-08-20,0.00480283796787262,26.008749262491904,27.871911621093773
2013-08-21,0.03772374689577873,24.900263086954794,26.221170043945335
2013-08-22,0.016772597224093744,24.373733774821005,25.555108642578148
2013-08-23,0.009595371126959407,25.330033238728845,28.741784667968773
2013-08-24,0.005539447069168091,25.57203381856283,27.818902587890648
2013-08-25,0.00828644931306144,25.6326620737712,28.612573242187523
2013-08-26,0.0032776117323578546,26.93118247985842,30.505776977539085
2013-08-27,0.0031848577954178836,26.636251703898154,29.552819824218773
2013-08-28,0.006760665774340424,27.748265202840173,32.26862487792971
2013-08-29,0.01654901206489967,27.342191950480185,31.968606567382835
2013-08-30,0.018234457003927673,25.560103988647484,29.414407348632835
2013-08-31,0.013481550279028198,25.23545862833663,29.600793457031273
2013-09-01,0.01545498371120857,25.922697321573935,30.129174804687523
2013-09-02,0.0033858418464660645,26.137000656127952,27.992181396484398
2013-09-03,0.000605454798574101,27.559334055582724,30.856225585937523
2013-09-04,0.01091264746781917,26.784882481892907,30.084527587890648
2013-09-05,0.03499862551677779,24.605983988444052,26.626947021484398
2013-09-06,0.01680809259414673,24.832006708780966,26.99726257324221
2013-09-07,0.005461007356643677,25.474705632527673,28.685220336914085
2013-09-08,0.020489647408282963,25.26326395670577,29.020684814453148
2013-09-09,0.0017880797385032565,26.082896804809593,29.499505615234398
2013-09-10,0.003803974676884536,27.514043426513695,30.70807800292971
2013-09-11,0.0131732870283372,26.879884974161826,30.474755859375023
2013-09-12,0.03422299623480285,25.512567138671898,28.625451660156273
2013-09-13,0.020050954818657374,24.686170196533226,26.648736572265648
2013-09-14,0.024685680866241455,25.479283269246423,29.25940856933596
2013-09-15,0.011496359109873566,25.317807133992517,26.882348632812523
2013-09-16,0.010194468498127662,25.98561248779299,30.55811462402346
2013-09-17,0.007001042366027832,26.72902641296389,30.656549072265648
2013-09-18,0.0012497782706191174,26.984754816691122,29.639382934570335
2013-09-19,0.009326907992260658,25.994914627075218,28.531533813476585
2013-09-20,0.01709046959877014,25.181502278645837,26.58692321777346
2013-09-21,0.01740881204604605,25.14360135396322,29.404077148437523
2013-09-22,0.0020658314228008123,26.890314992268884,30.58570251464846
2013-09-23,0.001605951786036286,27.027672068278036,31.646096801757835
2013-09-24,0.003322112560226742,26.395900344848656,29.97583923339846
2013-09-25,0.030470156669611725,26.186442947387718,30.054605102539085
2013-09-26,0.012019544839859009,24.671112950642907,27.93793640136721
2013-09-27,0.000953340530390534,25.37613957722982,28.160852050781273
2013-09-28,0.0006455034017562866,26.14861132303878,28.943963623046898
2013-09-29,0.0009097862105633681,25.847283299764,29.551599121093773
2013-09-30,0.023962562517056085,25.453925704956077,30.263024902343773
2013-10-01,0.006953686475753784,24.000761922200525,26.065728759765648
2013-10-02,0.007734760642051697,25.11440238952639,27.889031982421898
2013-10-03,0.0003698348998000256,26.751456832885765,30.18445739746096
2013-10-04,0.0003341019152571789,26.123797353108728,29.907464599609398
2013-10-05,9.238719940185547e-07,26.26923777262374,29.76966247558596
2013-10-06,8.583068797918258e-07,25.759081776936853,29.984643554687523
2013-10-07,0.00019362568855285645,25.642275746663415,29.199975585937523
2013-10-08,0.0,25.889353688557946,29.999139404296898
2013-10-09,1.3021813742852828e-06,25.729770278930687,30.031671142578148
2013-10-10,7.724761928784574e-06,26.687831497192406,30.40949401855471
2013-10-11,2.532005311195462e-05,26.742794291178427,30.120034790039085
2013-10-12,0.000286787748336792,26.980293528238974,30.22754821777346
2013-10-13,0.00013959407806396484,27.116069412231468,30.628686523437523
2013-10-14,8.391737929969167e-05,26.94586334228518,31.07398376464846
2013-10-15,0.0017016768455455633,27.075022633870446,30.756631469726585
2013-10-16,0.05135591924181426,23.07344525655111,24.84351501464846
2013-10-17,0.012149581313167346,23.327800369262718,26.129418945312523
2013-10-18,0.0006465107202515696,24.486123657226585,27.53962097167971
2013-10-19,0.0004087567328951991,24.468536631266318,28.229547119140648
2013-10-20,3.4738995395855454e-05,24.267636871337913,28.018151855468773
2013-10-21,8.583068797918258e-07,24.529906845092796,27.923974609375023
2013-10-22,7.109344005584717e-05,24.84158859252932,28.570123291015648
2013-10-23,0.00020683795526466042,25.0308827718099,28.218591308593773
2013-10-24,0.001958993077209925,24.129310226440452,26.84211120605471
2013-10-25,0.00038243795717107787,20.50862846374514,22.314843750000023
2013-10-26,0.0,21.723538335164392,26.22223815917971
2013-10-27,8.595071037120761e-07,22.72881660461428,26.314080810546898
2013-10-28,8.553265615773853e-07,23.084323501586937,26.858575439453148
2013-10-29,8.583068797918258e-07,23.791501617431663,27.121209716796898
2013-10-30,0.0,25.363522466023767,29.280908203125023
2013-10-31,0.0001008749008128973,26.09672317504885,29.362512207031273
2013-11-01,0.0006628274917552801,26.059441502889,29.474847412109398
2013-11-02,0.00020618859775822784,25.72822532653811,29.575234985351585
2013-11-03,0.0,24.804900105794275,29.138574218750023
2013-11-04,0.0,24.35256919860842,29.250115966796898
2013-11-05,1.2993811537853617e-06,25.088992055257165,30.01703796386721
2013-11-06,0.0001260012387547249,25.27064666748049,29.505364990234398
2013-11-07,0.001348215341465675,25.371855672200525,29.864968872070335
2013-11-08,0.00012649117979890434,26.09589029947921,29.800393676757835
2013-11-09,0.0,25.88789774576827,30.37165222167971
2013-11-10,8.85797646787978e-06,26.426251347859704,30.684671020507835
2013-11-11,8.970499038696289e-06,26.980380630493187,31.89795837402346
2013-11-12,0.001239091157913208,27.094139989217126,31.105462646484398
2013-11-13,0.00041668433630093205,26.213768259684286,30.032495117187523
2013-11-14,7.80880450861332e-05,24.792427317301474,28.997186279296898
2013-11-15,0.0031620025633287696,24.5079170227051,29.00513610839846
2013-11-16,0.0034257054327895275,23.39926109313967,27.144403076171898
2013-11-17,1.9997357298962015e-06,24.19573300679525,28.588952636718773
2013-11-18,0.0,24.07247886657717,27.73560485839846
2013-11-19,0.0,23.15747667948409,28.067834472656273
2013-11-20,2.9897689273639116e-05,21.866099929809593,25.321694946289085
2013-11-21,2.115964889526367e-06,23.634009933471702,28.365136718750023
2013-11-22,3.635883331298828e-06,24.891514714558923,29.42011413574221
2013-11-23,2.6130640549126838e-06,25.1363241831462,29.742364501953148
2013-11-24,0.000102125121145491,26.132290140787802,29.960794067382835
2013-11-25,5.456805183712277e-06,25.325108464558923,29.405435180664085
2013-11-26,4.255771614225523e-06,25.266961669921898,29.16510925292971
2013-11-27,3.873481455229921e-05,25.925980504353845,29.546258544921898
2013-11-28,7.631182660361446e-05,22.2739139556885,26.652978515625023
2013-11-29,1.2814997489840607e-06,20.350020980834984,23.931680297851585
2013-11-30,4.261732051702438e-07,21.600062942504906,25.186868286132835
2013-12-01,0.0,20.823971048990927,25.168069458007835
2013-12-02,0.0,19.975763575236044,24.718972778320335
2013-12-03,1.2755393754559918e-06,20.537232335408532,25.629006958007835
2013-12-04,4.470348358154297e-07,21.174110031127952,26.446282958984398
2013-12-05,2.9661283065252064e-06,22.145846939086937,27.099328613281273
2013-12-06,2.992130873735732e-06,21.658221181233728,26.448541259765648
2013-12-07,8.697160751580668e-07,20.78925221761068,25.90796813964846
2013-12-08,8.52346317969932e-07,21.059941228230798,25.895318603515648
