time_period,rainfall,mean_temperature,disease_cases,location
2012-11,265.301,22.82,1009,SaoPaulo
2012-12,49.597,25.52,1579,SaoPaulo
2013-01,181.108,24.73,10933,SaoPaulo
2013-02,49.626,24.96,27070,SaoPaulo
2013-03,158.65,24.87,67475,SaoPaulo
2013-04,94.036,22.27,72966,SaoPaulo
2013-05,52.484,21.4,28853,SaoPaulo
2013-06,39.799,21.06,7601,SaoPaulo
2013-07,33.829,20.25,2097,SaoPaulo
2013-08,34.871,20.31,815,SaoPaulo
2013-09,40.735,21.52,487,SaoPaulo
2013-10,90.106,21.94,486,SaoPaulo
2013-11,159.106,22.79,671,SaoPaulo
2013-12,495.757,23.95,804,SaoPaulo
2014-01,71.964,24.46,3148,SaoPaulo
2014-02,57.668,24.56,9941,SaoPaulo
2014-03,109.604,24.42,29045,SaoPaulo
2014-04,74.799,23.23,85036,SaoPaulo
2014-05,29.159,21.86,62508,SaoPaulo
2014-06,42.048,20.51,17675,SaoPaulo
2014-07,55.969,19.72,5374,SaoPaulo
2014-08,41.818,19.95,2120,SaoPaulo
2014-09,16.61,21.84,1652,SaoPaulo
2014-10,138.889,22.31,2010,SaoPaulo
2014-11,157.967,22.86,2550,SaoPaulo
2014-12,92.735,24.05,5082,SaoPaulo
2015-01,12.463,26.05,34321,SaoPaulo
2015-02,103.397,25.56,107470,SaoPaulo
2015-03,103.591,24.92,243038,SaoPaulo
2015-04,58.993,23.42,204298,SaoPaulo
2015-05,63.59,21.44,100884,SaoPaulo
2015-06,53.275,20.84,24731,SaoPaulo
2015-07,25.307,20.61,5920,SaoPaulo
2015-08,27.673,20.73,2751,SaoPaulo
2015-09,26.688,23.63,1846,SaoPaulo
2015-10,46.755,24.28,2069,SaoPaulo
2015-11,108.872,25.72,3729,SaoPaulo
2015-12,82.184,26.17,9672,SaoPaulo
2016-01,247.358,25.19,31754,SaoPaulo
2016-02,32.295,26.24,53618,SaoPaulo
2016-03,55.789,25.86,58609,SaoPaulo
2016-04,34.438,25.18,39616,SaoPaulo
2016-05,29.45,22.58,15488,SaoPaulo
2016-06,40.904,20.59,3149,SaoPaulo
2016-07,23.941,20.44,1153,SaoPaulo
2016-08,15.06,21.54,658,SaoPaulo
2016-09,41.778,22.48,579,SaoPaulo
2016-10,85.826,22.82,819,SaoPaulo
2016-11,233.246,23.19,1239,SaoPaulo
2016-12,149.453,24.65,1212,SaoPaulo
2001-03,214.859,23.79,408,Sergipe
2001-04,45.105,24.34,526,Sergipe
2001-05,25.765,23.42,833,Sergipe
2001-06,1.802,22.31,555,Sergipe
2001-07,0.742,23.17,328,Sergipe
2001-08,6.704,23.9,219,Sergipe
2001-09,41.784,25.96,105,Sergipe
2001-10,137.686,24.56,127,Sergipe
2001-11,253.026,24.06,155,Sergipe
2001-12,268.829,23.79,153,Sergipe
2002-01,292.49,23.73,351,Sergipe
2002-02,255.847,23.8,896,Sergipe
2002-03,158.399,24.51,1580,Sergipe
2002-04,17.997,25.01,1157,Sergipe
2002-05,14.45,24.3,649,Sergipe
2002-06,0.085,23.06,607,Sergipe
2002-07,2.051,23.69,462,Sergipe
2002-08,2.997,25.46,300,Sergipe
2002-09,38.796,25.68,214,Sergipe
2002-10,48.774,28.04,172,Sergipe
2002-11,171.534,25.19,219,Sergipe
2002-12,269.888,24.86,159,Sergipe
2003-01,317.639,23.89,449,Sergipe
2003-02,144.091,24.62,734,Sergipe
2003-03,233.529,23.91,869,Sergipe
2003-04,102.516,23.78,878,Sergipe
2003-05,21.566,22.7,757,Sergipe
2003-06,0.35,22.53,552,Sergipe
2003-07,0.14,22.06,283,Sergipe
2003-08,8.812,24.2,178,Sergipe
2003-09,15.2,26.54,106,Sergipe
2003-10,73.062,25.92,90,Sergipe
2003-11,173.443,24.71,82,Sergipe
2003-12,187.182,25.21,97,Sergipe
2004-01,418.96,23.38,70,Sergipe
2004-02,342.192,23.02,66,Sergipe
2004-03,184.002,23.62,92,Sergipe
2004-04,110.827,23.62,60,Sergipe
2004-05,9.578,23.38,56,Sergipe
2004-06,1.842,21.9,61,Sergipe
2004-07,6.827,21.84,52,Sergipe
2004-08,0.338,24.06,42,Sergipe
2004-09,0.774,27.3,39,Sergipe
2004-10,96.68,26.27,9,Sergipe
2004-11,130.302,25.25,13,Sergipe
2004-12,203.493,24.38,29,Sergipe
2005-01,334.226,23.99,11,Sergipe
2005-02,144.584,24.75,32,Sergipe
2005-03,257.893,23.82,68,Sergipe
2005-04,53.858,24.58,73,Sergipe
2005-05,17.571,23.15,87,Sergipe
2005-06,1.656,22.69,132,Sergipe
2005-07,0.789,22.2,133,Sergipe
2005-08,1.041,24.6,87,Sergipe
2005-09,43.651,26.62,35,Sergipe
2005-10,59.484,27.37,51,Sergipe
2005-11,266.457,24.39,89,Sergipe
2005-12,342.04,23.13,58,Sergipe
2006-01,146.23,24.86,103,Sergipe
2006-02,226.542,24.33,95,Sergipe
2006-03,270.24,23.67,184,Sergipe
2006-04,126.776,23.24,252,Sergipe
2006-05,14.007,22.16,306,Sergipe
2006-06,0.538,22.05,168,Sergipe
2006-07,1.411,22.52,101,Sergipe
2006-08,3.501,25.04,63,Sergipe
2006-09,62.316,25.53,50,Sergipe
2006-10,217.58,24.01,90,Sergipe
2006-11,236.042,23.9,112,Sergipe
2006-12,297.429,24.13,103,Sergipe
2007-01,276.093,24.45,74,Sergipe
2007-02,285.488,23.4,62,Sergipe
2007-03,68.079,24.8,97,Sergipe
2007-04,53.356,24.87,264,Sergipe
2007-05,5.03,23.66,157,Sergipe
2007-06,0.504,22.84,147,Sergipe
2007-07,6.165,23.17,223,Sergipe
2007-08,0.1,24,110,Sergipe
2007-09,1.129,27.39,75,Sergipe
2007-10,51.541,27.73,47,Sergipe
2007-11,177.105,25.52,55,Sergipe
2007-12,243.641,24.17,91,Sergipe
2008-01,302.42,23.85,412,Sergipe
2008-02,244.742,23.69,617,Sergipe
2008-03,222.627,23.34,3751,Sergipe
2008-04,132.48,23.59,13149,Sergipe
2008-05,9.672,22.71,7323,Sergipe
2008-06,0.501,22.43,1647,Sergipe
2008-07,0.059,22.03,186,Sergipe
2008-08,1.41,24.71,65,Sergipe
2008-09,18.886,26.63,58,Sergipe
2008-10,60.321,27.36,81,Sergipe
2008-11,198.116,24.95,72,Sergipe
2008-12,299.342,23.57,106,Sergipe
2009-01,259.068,24.18,150,Sergipe
2009-02,218.343,24.38,213,Sergipe
2009-03,199.975,24.53,483,Sergipe
2009-04,153.205,23.09,345,Sergipe
2009-05,22.367,22.87,229,Sergipe
2009-06,8.837,22.08,97,Sergipe
2009-07,1.53,23.35,42,Sergipe
2009-08,18.653,24.37,39,Sergipe
2009-09,67.32,25.97,15,Sergipe
2009-10,193.649,25.15,17,Sergipe
2009-11,171.346,24.93,27,Sergipe
2009-12,335.613,23.85,21,Sergipe
2010-01,225.785,24.53,49,Sergipe
2010-02,169.839,25.3,51,Sergipe
2010-03,180.662,24.6,40,Sergipe
2010-04,70.686,24.14,80,Sergipe
2010-05,5.35,24.11,105,Sergipe
2010-06,1.691,22.92,76,Sergipe
2010-07,0.313,23.46,93,Sergipe
2010-08,0.027,24.21,146,Sergipe
2010-09,8.152,27.78,80,Sergipe
2010-10,153.371,26.2,103,Sergipe
2010-11,250.074,23.9,95,Sergipe
2010-12,263.541,24.22,95,Sergipe
2011-01,293.977,23.79,152,Sergipe
2011-02,205.624,24.29,223,Sergipe
2011-03,322.893,23.22,310,Sergipe
2011-04,64.522,23.89,452,Sergipe
2011-05,3.801,23.43,459,Sergipe
2011-06,7.611,22.56,334,Sergipe
2011-07,0.092,23.01,319,Sergipe
2011-08,1.313,25.29,196,Sergipe
2011-09,3.522,27.03,135,Sergipe
2011-10,196.324,24.19,138,Sergipe
2011-11,191.005,23.54,82,Sergipe
2011-12,279.176,23.6,45,Sergipe
2012-01,301.954,23.23,476,Sergipe
2012-02,150.782,23.97,615,Sergipe
2012-03,125.039,24.48,825,Sergipe
2012-04,55.546,24.9,1056,Sergipe
2012-05,30.818,23.01,902,Sergipe
2012-06,15.167,23.46,482,Sergipe
2012-07,1.79,22.95,360,Sergipe
2012-08,0.129,23.85,182,Sergipe
2012-09,19.355,27.11,109,Sergipe
2012-10,43.844,27.71,97,Sergipe
2012-11,291.381,23.99,64,Sergipe
2012-12,143.099,25.46,213,Sergipe
2013-01,396.052,23.68,437,Sergipe
2013-02,138.662,24.79,523,Sergipe
2013-03,219.871,24.59,382,Sergipe
2013-04,102.71,23.34,481,Sergipe
2013-05,16.686,23.63,314,Sergipe
2013-06,19.013,23.2,165,Sergipe
2013-07,0.802,22.94,98,Sergipe
2013-08,0.235,24.12,61,Sergipe
2013-09,17.223,26.41,44,Sergipe
2013-10,105.775,25.71,71,Sergipe
2013-11,224.11,24.46,74,Sergipe
2013-12,308.996,23.91,78,Sergipe
2014-01,126.984,24.76,80,Sergipe
2014-02,173.377,24.41,70,Sergipe
2014-03,237.2,23.72,134,Sergipe
2014-04,102.473,23.85,274,Sergipe
2014-05,6.107,23.16,614,Sergipe
2014-06,3.375,22.9,390,Sergipe
2014-07,19.644,22.7,294,Sergipe
2014-08,0.122,24.51,144,Sergipe
2014-09,19.915,27.2,136,Sergipe
2014-10,80.165,27.27,116,Sergipe
2014-11,221.767,24.52,106,Sergipe
2014-12,261.284,23.64,167,Sergipe
2015-01,88.786,25.78,342,Sergipe
2015-02,217.743,24.24,375,Sergipe
2015-03,244.383,23.67,1056,Sergipe
2015-04,164.329,23.86,1120,Sergipe
2015-05,48.245,22.69,805,Sergipe
2015-06,2.168,22.8,342,Sergipe
2015-07,6.815,23.23,191,Sergipe
2015-08,3.405,24.63,634,Sergipe
2015-09,20.642,27.72,1359,Sergipe
2015-10,81.546,28.52,1177,Sergipe
2015-11,176.915,26.16,1911,Sergipe
2015-12,133.192,26.4,1030,Sergipe
2016-01,493.914,23.67,480,Sergipe
2016-02,112.362,25.73,1397,Sergipe
2016-03,165.34,25.34,919,Sergipe
2016-04,10.755,26.27,879,Sergipe
2016-05,8.106,25.01,292,Sergipe
2016-06,5.47,23.22,117,Sergipe
2016-07,0.12,23.83,136,Sergipe
2016-08,8.712,25.26,212,Sergipe
2016-09,29.082,27.04,154,Sergipe
2016-10,114.678,26.38,335,Sergipe
2016-11,224.707,24.78,131,Sergipe
2016-12,198.891,25.02,112,Sergipe
2001-03,287.635,24.52,619,Tocantins
2001-04,274.396,24.59,541,Tocantins
2001-05,74.363,25.77,529,Tocantins
2001-06,83.617,25.44,242,Tocantins
2001-07,23.291,26.39,103,Tocantins
2001-08,4.406,27.21,91,Tocantins
2001-09,25.151,27.65,64,Tocantins
2001-10,46.219,27.82,111,Tocantins
2001-11,90.601,27.29,597,Tocantins
2001-12,137.455,26.64,603,Tocantins
2002-01,318.437,24.72,741,Tocantins
2002-02,166.298,25.56,517,Tocantins
2002-03,274.238,25.07,281,Tocantins
2002-04,283.003,25,212,Tocantins
2002-05,153.517,25.48,110,Tocantins
2002-06,59.074,25.66,47,Tocantins
2002-07,18.66,26.62,42,Tocantins
2002-08,5.943,27.51,15,Tocantins
2002-09,17.421,27.78,19,Tocantins
2002-10,17.729,28.3,72,Tocantins
2002-11,62.592,27.47,156,Tocantins
2002-12,153.782,26.44,262,Tocantins
2003-01,179.571,26.01,291,Tocantins
2003-02,299.969,24.94,266,Tocantins
2003-03,333.433,24.72,354,Tocantins
2003-04,218.074,25.29,529,Tocantins
2003-05,101.479,25.9,369,Tocantins
2003-06,54.606,26.03,120,Tocantins
2003-07,13.199,26.56,47,Tocantins
2003-08,24.206,27.22,24,Tocantins
2003-09,11.031,28.33,31,Tocantins
2003-10,22.204,28.64,88,Tocantins
2003-11,84.187,27.27,184,Tocantins
2003-12,117.555,26.66,167,Tocantins
2004-01,388.433,25.17,228,Tocantins
2004-02,371.942,24.58,234,Tocantins
2004-03,269.625,25.25,178,Tocantins
2004-04,155.528,25.63,172,Tocantins
2004-05,65.119,26.36,131,Tocantins
2004-06,28.218,26.24,75,Tocantins
2004-07,31.668,26.21,31,Tocantins
2004-08,11.521,27.38,27,Tocantins
2004-09,7.833,28.32,24,Tocantins
2004-10,45.177,28.14,68,Tocantins
2004-11,73.05,27.78,165,Tocantins
2004-12,109.434,27.08,176,Tocantins
2005-01,174.125,26.35,412,Tocantins
2005-02,280.054,25.66,560,Tocantins
2005-03,316.891,25.29,523,Tocantins
2005-04,162.459,25.97,468,Tocantins
2005-05,116.629,25.74,680,Tocantins
2005-06,30.664,26.72,339,Tocantins
2005-07,13.99,26.86,115,Tocantins
2005-08,5.638,27.92,58,Tocantins
2005-09,8.371,28.81,23,Tocantins
2005-10,9.627,29.12,17,Tocantins
2005-11,74.997,28.25,79,Tocantins
2005-12,235.491,26.13,144,Tocantins
2006-01,178.934,25.75,504,Tocantins
2006-02,242.829,25.25,679,Tocantins
2006-03,328.923,24.78,1095,Tocantins
2006-04,333.112,24.49,1014,Tocantins
2006-05,154.819,25.21,1021,Tocantins
2006-06,23.974,26.14,271,Tocantins
2006-07,11.591,26.85,95,Tocantins
2006-08,6.753,27.51,51,Tocantins
2006-09,14.561,28.27,148,Tocantins
2006-10,50.743,28.4,135,Tocantins
2006-11,91.458,27.24,424,Tocantins
2006-12,106.404,26.84,652,Tocantins
2007-01,114.501,26.82,1779,Tocantins
2007-02,358.151,24.74,2508,Tocantins
2007-03,229.987,25.19,2742,Tocantins
2007-04,230.311,25.29,1636,Tocantins
2007-05,84.926,26.15,1117,Tocantins
2007-06,26.023,26.3,469,Tocantins
2007-07,17.323,26.99,233,Tocantins
2007-08,5.075,27.73,177,Tocantins
2007-09,4.303,28.85,174,Tocantins
2007-10,15.93,29.13,399,Tocantins
2007-11,62.299,28.45,667,Tocantins
2007-12,141.585,26.41,636,Tocantins
2008-01,296.652,24.92,2207,Tocantins
2008-02,211.165,25.05,2078,Tocantins
2008-03,406.177,24.17,2262,Tocantins
2008-04,275.551,24.69,1822,Tocantins
2008-05,144.863,25.15,694,Tocantins
2008-06,43.364,25.89,258,Tocantins
2008-07,10.85,26.55,56,Tocantins
2008-08,10.696,27.77,50,Tocantins
2008-09,7.841,28.92,48,Tocantins
2008-10,14.783,29.32,79,Tocantins
2008-11,51.451,28.36,128,Tocantins
2008-12,166.699,26.54,311,Tocantins
2009-01,218.039,25.62,330,Tocantins
2009-02,307.437,24.88,362,Tocantins
2009-03,319.092,24.89,493,Tocantins
2009-04,417.349,24.36,427,Tocantins
2009-05,348.753,24.3,421,Tocantins
2009-06,68.798,25.49,309,Tocantins
2009-07,23.102,26.4,170,Tocantins
2009-08,8.318,27.42,123,Tocantins
2009-09,6.807,28.51,130,Tocantins
2009-10,45.904,27.95,153,Tocantins
2009-11,31.411,28.12,396,Tocantins
2009-12,170.536,26.55,650,Tocantins
2010-01,207.869,25.86,1361,Tocantins
2010-02,165.096,26.6,1589,Tocantins
2010-03,188.055,26.46,1915,Tocantins
2010-04,245.833,26.09,1761,Tocantins
2010-05,112.841,26.84,1152,Tocantins
2010-06,33.737,26.58,488,Tocantins
2010-07,27.12,27.21,175,Tocantins
2010-08,6.53,27.82,125,Tocantins
2010-09,2.463,29.3,65,Tocantins
2010-10,76.888,28.57,66,Tocantins
2010-11,68.403,27.82,380,Tocantins
2010-12,173.2,26.33,458,Tocantins
2011-01,268.528,25,944,Tocantins
2011-02,336.342,24.55,1001,Tocantins
2011-03,283.996,24.9,1291,Tocantins
2011-04,269.996,24.83,1192,Tocantins
2011-05,146.137,25.52,1647,Tocantins
2011-06,39.446,26.36,1193,Tocantins
2011-07,47.585,26.1,612,Tocantins
2011-08,13.581,27.5,460,Tocantins
2011-09,3.947,28.8,387,Tocantins
2011-10,108.066,27.55,325,Tocantins
2011-11,116.058,26.48,315,Tocantins
2011-12,75.273,27.08,147,Tocantins
2012-01,222.451,25.55,1711,Tocantins
2012-02,246.373,24.87,2189,Tocantins
2012-03,222.798,25.08,2260,Tocantins
2012-04,124.156,25.6,2090,Tocantins
2012-05,51.233,26.22,1602,Tocantins
2012-06,49.202,26.4,636,Tocantins
2012-07,19.504,27.03,363,Tocantins
2012-08,4.872,27.82,175,Tocantins
2012-09,4.206,29.02,126,Tocantins
2012-10,10.468,29.47,224,Tocantins
2012-11,108.194,27.89,369,Tocantins
2012-12,120.766,26.68,629,Tocantins
2013-01,218.8,25.88,1394,Tocantins
2013-02,173.36,26,1810,Tocantins
2013-03,285.372,25.75,1651,Tocantins
2013-04,203.062,25.48,1511,Tocantins
2013-05,130.021,25.82,971,Tocantins
2013-06,47.937,26.38,467,Tocantins
2013-07,48.915,26.63,207,Tocantins
2013-08,15.222,27.89,146,Tocantins
2013-09,11.383,28.94,110,Tocantins
2013-10,42.944,28.41,116,Tocantins
2013-11,132.031,26.78,281,Tocantins
2013-12,140.086,26.63,334,Tocantins
2014-01,195.187,25.45,651,Tocantins
2014-02,253.206,24.96,566,Tocantins
2014-03,238.719,25.09,554,Tocantins
2014-04,229.671,25.03,412,Tocantins
2014-05,140.5,25.46,497,Tocantins
2014-06,36.763,26.48,396,Tocantins
2014-07,18.976,26.75,133,Tocantins
2014-08,9.317,27.54,128,Tocantins
2014-09,19.307,28.06,92,Tocantins
2014-10,38.935,28.31,151,Tocantins
2014-11,69.514,27.49,185,Tocantins
2014-12,110.9,26.84,287,Tocantins
2015-01,134.022,26.11,371,Tocantins
2015-02,231.683,25.34,625,Tocantins
2015-03,287.246,25.07,1439,Tocantins
2015-04,182.446,25.23,1456,Tocantins
2015-05,86.668,25.95,1293,Tocantins
2015-06,37.327,26.43,866,Tocantins
2015-07,22.268,26.97,547,Tocantins
2015-08,4.823,27.82,418,Tocantins
2015-09,5.817,28.84,196,Tocantins
2015-10,16.309,29.54,225,Tocantins
2015-11,20.812,28.92,465,Tocantins
2015-12,65.152,28.64,1473,Tocantins
2016-01,294.605,25.9,2244,Tocantins
2016-02,143.991,26.45,2430,Tocantins
2016-03,268.97,26.13,1531,Tocantins
2016-04,149.845,26.58,1085,Tocantins
2016-05,80.371,26.76,973,Tocantins
2016-06,31.12,26.64,401,Tocantins
2016-07,16.02,27.2,168,Tocantins
2016-08,6.953,28.28,102,Tocantins
2016-09,25.52,28.94,57,Tocantins
2016-10,41.399,28.61,76,Tocantins
2016-11,59.56,28.71,155,Tocantins
2016-12,147.559,27.05,189,Tocantins
